DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.383804	38	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.384054	38	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.384071	38	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.384304	38	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.384339	38	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.384554	38	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.384607	38	4	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.384804	38	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.384839	38	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.385054	38	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.385071	38	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.385304	38	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.385554	38	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.385571	38	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.385804	38	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.385839	38	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.386054	38	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.386107	38	6	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.386304	38	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.386339	38	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.386554	38	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.386571	38	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.386804	38	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.387054	38	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.387071	38	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.387304	38	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.387339	38	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.387554	38	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.387607	38	7	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.387804	38	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.387839	38	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.388054	38	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.388071	38	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.388304	38	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.388554	38	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.388571	38	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.388804	38	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.388839	38	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.389054	38	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.389107	38	9	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.389304	38	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.389339	38	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.389554	38	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.389571	38	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.389804	38	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.390054	39	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.390071	39	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.390304	39	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.390339	39	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.390554	39	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.390607	39	0	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.390804	39	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.390839	39	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.391054	39	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.391071	39	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.391304	39	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.391554	39	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.391571	39	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.391804	39	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.391839	39	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.392054	39	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.392107	39	2	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.392304	39	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.392339	39	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.392554	39	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.392571	39	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.392804	39	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.393054	39	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.393071	39	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.393304	39	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.393339	39	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.393554	39	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.393607	39	3	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.393804	39	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.393839	39	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.394054	39	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.394071	39	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.394304	39	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.394554	39	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.394571	39	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.394804	39	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.394839	39	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.395054	39	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.395107	39	5	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.395304	39	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.395339	39	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.395554	39	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.395571	39	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.395804	39	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.396054	39	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.396071	39	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.396304	39	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.396339	39	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.396554	39	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.396607	39	6	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.396804	39	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.396839	39	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.397054	39	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.397071	39	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.397304	39	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.397554	39	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.397571	39	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.397804	39	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.397839	39	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.398054	39	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.398107	39	8	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.398304	39	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.398339	39	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.398554	39	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.398571	39	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.398804	39	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.399054	39	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.399071	39	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.399304	39	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.399339	39	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.399554	39	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.399607	39	9	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.399804	39	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.399839	39	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.400054	40	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.400071	40	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.400304	40	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.400554	40	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.400571	40	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.400804	40	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.400839	40	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.401054	40	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.401107	40	1	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.401304	40	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.401339	40	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.401554	40	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.401571	40	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.401804	40	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.402054	40	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.402071	40	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.402304	40	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.402339	40	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.402554	40	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.402607	40	2	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.402804	40	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.402839	40	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.403054	40	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.403071	40	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.403304	40	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.403554	40	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.403571	40	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.403804	40	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.403839	40	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.404054	40	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.404107	40	4	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.404304	40	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.404339	40	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.404554	40	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.404571	40	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.404804	40	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.405054	40	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.405071	40	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.405304	40	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.405339	40	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.405554	40	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.405607	40	5	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.405804	40	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.405839	40	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.406054	40	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.406071	40	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.406304	40	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.406554	40	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.406571	40	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.406804	40	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.406839	40	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.407054	40	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.407107	40	7	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.407304	40	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.407339	40	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.407554	40	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.407571	40	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.407804	40	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.408054	40	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.408071	40	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.408304	40	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.408339	40	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.408554	40	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.408607	40	8	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.408804	40	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.408839	40	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.409054	40	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.409071	40	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.409304	40	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.409554	40	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.409571	40	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.409804	40	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.409839	40	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.410054	41	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.410107	41	0	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.410304	41	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.410339	41	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.410554	41	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.410571	41	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.410804	41	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.411054	41	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.411071	41	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.411304	41	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.411339	41	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.411554	41	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.411607	41	1	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.411804	41	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.411839	41	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.412054	41	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.412071	41	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.412304	41	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.412554	41	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.412571	41	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.412804	41	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.412839	41	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.413054	41	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.413107	41	3	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.413304	41	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.413339	41	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.413554	41	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.413571	41	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.413804	41	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.414054	41	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.414071	41	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.414304	41	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.414339	41	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.414554	41	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.414607	41	4	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.414804	41	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.414839	41	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.415054	41	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.415071	41	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.415304	41	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.415554	41	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.415571	41	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.415804	41	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.415839	41	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.416054	41	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.416107	41	6	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.416304	41	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.416339	41	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.416554	41	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.416571	41	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.416804	41	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.417054	41	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.417071	41	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.417304	41	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.417339	41	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.417554	41	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.417607	41	7	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.417804	41	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.417839	41	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.418054	41	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.418071	41	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.418304	41	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.418554	41	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.418571	41	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.418804	41	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.418839	41	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.419054	41	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.419107	41	9	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.419304	41	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.419339	41	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.419554	41	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.419571	41	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.419804	41	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.420054	42	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.420071	42	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.420304	42	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.420339	42	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.420554	42	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.420607	42	0	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.420804	42	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.420839	42	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.421054	42	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.421071	42	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.421304	42	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.421554	42	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.421571	42	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.421804	42	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.421839	42	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.422054	42	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.422107	42	2	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.422304	42	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.422339	42	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.422554	42	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.422571	42	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.422804	42	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.423054	42	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.423071	42	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.423304	42	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.423339	42	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.423554	42	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.423607	42	3	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.423804	42	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.423839	42	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.424054	42	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.424071	42	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.424304	42	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.424554	42	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.424571	42	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.424804	42	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.424839	42	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.425054	42	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.425107	42	5	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.425304	42	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.425339	42	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.425554	42	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.425571	42	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.425804	42	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.426054	42	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.426071	42	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.426304	42	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.426339	42	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.426554	42	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.426607	42	6	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.426804	42	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.426839	42	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.427054	42	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.427071	42	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.427304	42	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.427554	42	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.427571	42	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.427804	42	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.427839	42	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.428054	42	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.428107	42	8	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.428304	42	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.428339	42	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.428554	42	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.428571	42	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.428804	42	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.429054	42	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.429071	42	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.429304	42	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.429339	42	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.429554	42	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.429607	42	9	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.429804	42	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.429839	42	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.430054	43	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.430071	43	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.430304	43	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.430554	43	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.430571	43	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.430804	43	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.430839	43	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.431054	43	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.431107	43	1	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.431304	43	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.431339	43	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.431554	43	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.431571	43	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.431804	43	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
